"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2013-06",,,,"3","2",,"0",,,,,,,,"0.0","0.27",,,,"0.46","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2013-07",,,,"3","1",,"0",,,,,,,,"0.0","0.10",,,,"0.15","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2013-08",,,,"1","0",,"0",,,,,,,,"0.0","0.02",,,,"0.02","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2013-09",,,,"8","7",,,,,,,,,,,"0.62",,,,"2.20",,,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2015-05",,,,"5","3",,"0",,,,,,,,"0.0","0.51",,,,"0.84","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2015-06",,,,"4","3",,"0",,,,,,,,"0.0","0.19",,,,"0.48","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2015-07",,,,"2","2",,"0",,,,,,,,"0.0","0.18",,,,"0.28","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-01",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-02",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-03",,,,"1","1",,"0",,,,,,,,"0.0","0.37",,,,"0.37","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-04",,,,"1","1",,"0",,,,,,,,"0.0","0.30",,,,"0.30","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-05",,,,"6","6",,,,,,,,,,,"0.49",,,,"1.82",,,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-06",,,,"3","0",,"0",,,,,,,,"0.0","0.04",,,,"0.11","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-07",,,,"4","1",,"0",,,,,,,,"0.0","0.26",,,,"0.41","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-09",,,,"6","5",,,,,,,,,,,"1.37",,,,"2.83",,,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2016-10",,,,"5","3",,"0",,,,,,,,"0.0","0.90",,,,"1.35","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-03",,,,"3","0",,"0",,,,,,,,"0.0","0.09",,,,"0.12","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-04",,,,"6","4",,,,,,,,,,,"0.21",,,,"0.73",,,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-05",,,,"2","2",,"0",,,,,,,,"0.0","0.18",,,,"0.34","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-06",,,,"2","1",,"0",,,,,,,,"0.0","0.13",,,,"0.16","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-07",,,,"2","1",,"0",,,,,,,,"0.0","0.11",,,,"0.15","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-08",,,,"2","0",,"0",,,,,,,,"0.0","0.03",,,,"0.06","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-09",,,,"9","5",,,,,,,,,,,"1.00",,,,"2.04",,,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2017-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2018-06",,,,"3","3",,"0",,,,,,,,"0.0","0.40",,,,"0.75","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2018-07",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1WYBH0010","GREYBULL 0.3 SE, WY US","44.4888729","-108.0527398","1156.1","2018-08",,,,"2","2",,"0",,,,,,,,"0.0","0.28",,,,"0.55","0.0",,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-05",,,,"5","1",,,,,,,,,,,"0.29",,,,"0.39",,,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-06",,,,"18","8",,,,,,,,,,,"0.88",,,,"3.99",,,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-07",,,,"9","2",,,,,,,,,,,"0.17",,,,"0.56",,,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-08",,,,"8","1",,,,,,,,,,,"0.10",,,,"0.24",,,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-09",,,,"6","4",,,,,,,,,,,"1.00",,,,"2.02",,,,,,,,
"US1WYBH0032","LOVELL 2.2 S, WY US","44.80503","-108.3965","1197.3","2023-10",,,,"6","2",,,,,,,,,,,"0.28",,,,"0.67",,,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-06",,,,"16","7",,,,,,,,,,,"1.00",,,,"3.41",,,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-08",,,,"6","5",,,,,,,,,,,"0.62",,,,"1.23",,,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-09",,,,"6","3",,,,,,,,,,,"0.48",,,,"1.14",,,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-10",,,,"6","2",,,,,,,,,,,"0.44",,,,"0.74",,,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-11",,,,"1","0",,"0",,,,,,,,"0.0","0.02",,,,"0.02","0.0",,,,,,,
"US1WYBH0033","GREYBULL 9.1 ENE, WY US","44.51718","-107.87592","1281.1","2023-12",,,,"0","0",,"0",,,,,,,,"0.1","0.00",,,,"0.00","0.1",,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-04",,,,"3","1",,,,,,,,,,,"0.10",,,,"0.17",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-05",,,,"5","1",,,,,,,,,,,"0.34",,,,"0.44",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-07",,,,"8","3",,,,,,,,,,,"0.43",,,,"1.13",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-08",,,,"8","2",,,,,,,,,,,"0.22",,,,"0.47",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-09",,,,"6","4",,,,,,,,,,,"1.13",,,,"2.17",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-10",,,,"9","2",,,,,,,,,,,"0.26",,,,"0.59",,,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-11",,,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,"0.04","0.0",,,,,,,
"US1WYBH0030","LOVELL 0.5 ESE, WY US","44.8328452","-108.3836353","1167.1","2023-12",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-05",,,,"8","5",,,,,,,,,,,"0.46",,,,"1.09",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-06",,,,"16","9",,,,,,,,,,,"0.81",,,,"3.44",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-07",,,,"6","3",,,,,,,,,,,"0.51",,,,"0.88",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-08",,,,"8","4",,,,,,,,,,,"0.27",,,,"0.97",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-10",,,,"5","1",,,,,,,,,,,"0.40",,,,"1.35",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-11",,,,"3","0",,,,,,,,,,,"0.05",,,,"0.10",,,,,,,,
"US1WYBH0031","GREYBULL 12.9 ENE, WY US","44.53338","-107.80309","1270.7","2023-12",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-01",,"0","0","6","2",,"5","6","31","21","0","0","-12",,"1.0","0.16","51","4445","1487","0.47","4.9","17.0","28.2","5.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-02",,"0","0","3","0",,"3","0","28","14","0","0","2",,"1.0","0.06","42","5670","1225","0.11","3.0","21.3","32.1","10.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-03",,"0","0","1","1","0","0","0","28","1","0","0","9","0","0.0","0.10","68","6571","901","0.10","0.0","35.9","48.8","23.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-04",,"0","0","7","2",,"7","0","23","1","1","0","7",,"1.0","0.14","78","7301","729","0.46","6.9","40.7","54.1","27.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-05",,"13","13","10","4",,"0","0","3","0","17","1","23",,"0.0","0.43","91","7582","281","1.52","0.0","56.3","69.3","43.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-06",,"115","102","4","2","0","0","0","0","0","26","5","42","0","0.0","0.25","93","7649","67","0.47","0.0","66.2","81.1","51.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-07",,"342","227","6","2","0","0","0","0","0","29","11","50","0","0.0","0.47","95","0","0","0.80","0.0","72.8","88.1","57.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-08",,"525","182","6","0","0","0","0","0","0","31","4","49","0","0.0","0.06","94","0","0","0.19","0.0","70.9","86.2","55.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-09",,"583","58","8","6",,"0","0","0","0","20","1","33",,"0.0","0.59","91","167","167","2.31","0.0","61.3","73.5","49.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-10",,"583","0","7","3",,"4","0","24","1","0","0","20",,"6.0","0.76","66","919","751","1.17","8.9","40.8","51.9","29.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-11",,"583","0","4","1","4","2","2","28","4","0","0","-3","1","1.0","0.10","57","1843","924","0.19","3.1","32.0","44.0","20.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2013-12",,"583","0","5","1",,"5","9","30","15","0","0","-18",,"1.0","0.12","56","3264","1421","0.21","4.9","17.6","29.7","5.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-01",,"0","0","5","1","9","4","3","31","14","0","0","-11","2","2.1","0.18","48","4630","1366","0.37","5.4","20.9","32.0","9.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-02",,"0","0","5","4",,"5","13","28","18","0","0","-28",,"1.0","0.38","48","6052","1422","0.82","4.9","14.2","24.9","3.5",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-03",,"0","0","3","2",,"3","2","29","3","0","0","-12",,"1.0","0.14","65","7022","970","0.28","3.0","33.7","45.0","22.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-04",,"0","0","5","3",,"3","0","16","0","4","0","17",,"1.0","0.26","75","7636","614","0.54","3.0","44.5","57.8","31.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-05",,"19","19","6","2","0","0","0","5","0","18","1","28","0","0.0","0.26","90","7935","299","0.57","0.0","56.0","69.6","42.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-06",,"26","6","11","4","0","0","0","0","0","22","0","42","0","0.0","0.67","83","8045","110","1.59","0.0","61.3","74.5","48.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-07",,"232","206","3","1","0","0","0","0","0","31","11","46","0","0.0","0.13","97","5","5","0.21","0.0","71.5","87.5","55.5",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-08",,"356","124","9","2","0","0","0","0","0","25","5","43","0","0.0","0.62","95","52","47","0.93","0.0","67.5","80.8","54.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-09",,"378","22","6","2","0","1","0","2","0","20","0","26","0","1.0","0.46","89","257","204","0.85","1.0","58.9","73.4","44.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-10",,"378","0","3","2","0","0","0","11","0","13","0","22","0","0.0","0.37","78","697","440","0.55","0.0","50.8","66.3","35.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-11",,,,"5","2",,"5","7","25",,,,"-16",,"6.8","0.46",,,,"0.77","10.7",,,"13.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2014-12",,,"0","5","2",,"4","7","29","16","0","0","-20",,"4.0","0.25","49",,"1325","0.54","7.6","20.8","30.6","11.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-01",,"0","0","3","1",,"3","7","31","16","0","0","-12",,"1.0","0.19","45",,"1355","0.23","3.0","19.7","29.7","9.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-02",,"0","0","3","0",,"1","0","25","7","0","0","2",,"1.0","0.08","59",,"938","0.10","1.0","31.5","41.6","21.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-03",,"0","0","1","1",,"0","1","20","3","5","0","-3",,"0.0","0.22","78",,"731","0.22","0.0","41.4","56.8","26.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-04",,"0","0","4","1",,"0","0","17","0","5","0","19",,"0.0","0.38","79",,"542","0.48","0.0","46.9","61.8","32.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-05",,"2","2","10","6",,"0","0","1","0","10","0","25",,"0.0","0.30","80",,"380","1.46","0.0","52.8","64.8","40.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-06",,"146","144","6","3",,"0","0","0","0","29","6","45",,"0.0","0.16","97",,"20","0.55","0.0","69.1","83.9","54.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-07",,"283","137","4","2",,"0","0","0","0","29","5","43",,"0.0","0.14","95","22","22","0.36","0.0","68.8","84.1","53.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-08",,"395","112","4","2","0","0","0","1","0","29","10","30","0","0.0","0.12","97","72","50","0.38","0.0","67.2","85.1","49.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-09",,"435","40","2","0",,"0","0","0","0","27","5","37",,"0.0","0.03","94","176","103","0.04","0.0","62.9","79.7","46.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-10",,"435","0","3","2","0","0","0","5","0","8","0","24","0","0.0","0.19","81","598","423","0.40","0.0","51.3","63.8","38.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-11",,"435","0","4","2",,"4","4","28","7","0","0","-9",,"3.0","0.16","63","1674","1075","0.37","7.0","29.1","40.3","18.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2015-12",,"435","0","3","0",,"0","7","31","15","0","0","-7",,"0.5","0.04","61","3007","1333","0.06","0.8","22.0","32.6","11.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-01",,"0","0","2","0","6","2","2","31","10","0","0","-2","1","1.0","0.06","46","4255","1248","0.09","2.0","23.4","34.7","12.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-02",,"0","0","0","0","0","0","0","24","2","0","0","7","0","0.0","0.00","66","5040","785","0.00","0.0","33.6","47.7","19.5",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-03",,"0","0","3","1","1","3","0","26","0","0","0","11","1","1.0","0.40","68","5818","778","0.54","3.0","39.9","53.8","26.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-04",,"0","0","7","3","0","0","0","9","0","10","0","28","0","0.0","0.42","80","6312","495","0.94","0.0","48.5","61.4","35.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-05",,"4","4","5","2","0","0","0","1","0","14","0","32","0","0.0","0.44","82","6639","326","0.71","0.0","54.6","67.8","41.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-06",,"134","130","4","1","0","0","0","0","0","30","8","39","0","0.0","0.14","96","6652","13","0.23","0.0","68.9","85.9","51.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-07",,"335","200","6","1","0","0","0","0","0","30","14","46","0","0.0","0.13","98","8","8","0.27","0.0","71.4","88.6","54.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-08",,"501","166","2","1","0","0","0","0","0","29","12","42","0","0.0","0.22","96","40","32","0.28","0.0","69.3","84.9","53.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-09",,"521","20","9","4","0","0","0","0","0","19","1","37","0","0.0","2.47","91","239","199","3.28","0.0","59.0","72.3","45.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-10",,"521","0","6","2","0","0","0","8","0","5","0","23","0","0.0","1.76","78","735","496","2.08","0.0","49.0","60.8","37.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-11",,"521","0","3","0","0","0","0","27","1","0","0","12","0","0.0","0.09","65","1497","762","0.18","0.0","38.7","50.8","26.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2016-12",,,,"4","3",,"3",,,,,,,,"4.0","0.32",,,,"0.63","8.0",,,,,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-01",,"0","0","3","2","18","3","18","31","27","0","0","-22","2","3.0","0.25","41",,"1754","0.44","6.0","8.4","19.1","-2.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-02",,"0","0","4","2","13","4","1","26","8","0","0","-15","4","3.3","0.27","53",,"1080","0.59","7.8","26.4","37.1","15.7",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-03",,"0","0","5","1","0","0","0","18","0","1","0","16","0","0.0","0.11","71",,"698","0.20","0.0","42.5","54.8","30.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-04",,"0","0","7","7","0","0","0","11","0","4","0","25","0","0.0","0.42","77",,"557","1.84","0.0","46.4","59.3","33.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-05",,"2","2","5","3","0","0","0","1","0","16","0","32","0","0.0","0.46","86",,"286","0.84","0.0","55.8","69.9","41.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-06",,"75","73","3","3","0","0","0","1","0","29","1","28","0","0.0","0.31","90",,"58","0.70","0.0","65.5","80.4","50.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-07",,"354","280","4","1","0","0","0","0","0","31","19","48","0","0.0","0.10","98","0","0","0.19","0.0","74.0","90.1","57.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-08",,"460","106","6","1","0","0","0","0","0","31","4","46","0","0.0","0.22","92","3","3","0.38","0.0","68.3","83.3","53.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-09",,"515","55","6","6","0","0","0","0","0","16","1","34","0","0.0","1.36","90","277","274","2.16","0.0","57.7","70.4","45.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-10",,"515","0","1","0","0","0","0","18","0","4","0","13","0","0.0","0.02","73","895","618","0.02","0.0","45.0","59.5","30.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-11",,"515","0","3","2","2","2","0","29","4","0","0","9","1","1.5","0.31","65","1835","939","0.43","2.8","33.7","44.9","22.4",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2017-12",,"515","0","3","3","15","2","7","31","14","0","0","-17","3","3.0","0.21","53","3240","1406","0.53","6.9","19.7","31.1","8.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-01",,,,"2","0","11","1",,,,,,,"2","1.0","0.05",,,,"0.07","1.0",,,,,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-02",,,"0","4","2","24","2","12","28","21","0","0","-21","4","4.2","0.31","42",,"1496","0.61","8.9","11.6","23.3","-0.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-03",,,"0","6","0","0","0","0","28","3","0","0","3","0","0.0","0.08","65",,"898","0.15","0.0","36.0","48.3","23.7",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-04",,,"0","7","5","4","2","0","19","1","6","0","5","3","3.5","0.26","82",,"590","1.00","5.5","44.4","58.9","29.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-05",,,"9","8","6","0","0","0","0","0","22","0","35","0","0.0","0.75","86",,"196","3.44","0.0","58.9","72.4","45.5",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-06",,,"80","9","5","0","0","0","0","0","29","2","36","0","0.0","0.65","93",,"68","1.26","0.0","65.4","79.6","51.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-07",,,"209","4","1","0","0","0","0","0","31","12","44","0","0.0","0.12","96","3","3","0.20","0.0","71.7","87.0","56.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-08",,,"109","5","4","0","0","0","0","0","29","5","42","0","0.0","0.38","98","52","50","1.09","0.0","66.9","82.1","51.8",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-09",,,"3","0","0","0","0","0","1","0","22","0","30","0","0.0","0.00","88","262","210","0.00","0.0","58.1","73.5","42.7",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-10",,,"0","3","0","0","0","0","19","0","3","0","13","0","0.0","0.05","82","878","615","0.11","0.0","45.1","59.4","30.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-11",,,"0","4","3","3","1","0","27","3","0","0","4","1","2.0","0.22","54","1922","1044","0.59","2.4","30.2","41.4","19.0",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2018-12",,,"0","3","1","14","2","4","31","17","0","0","-2","2","2.0","0.14","50","3234","1312","0.24","3.0","22.7","33.5","11.9",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-01",,"0","0","3","0","0","0","2","31","14","0","0","-15","0","0.4","0.02","52","4549","1315","0.04","1.0","22.6","34.1","11.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-02",,"0","0","3","2","14","2","10","26","19","0","0","-12","4","4.0","0.30","46","5874","1325","0.41","6.0","14.1","24.6","3.5",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-03",,"0","0","2","0","4","1","4","27","6","0","0","-18","1","1.1","0.06","64","6853","979","0.11","1.3","28.7","44.4","13.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-04",,,,"6","5","0","0","0","11",,,,"20","0","0.0","0.29",,,,"0.85","0.0",,,"32.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-05",,,"2","12","7","0","0","0","5","0","8","0","24","0","0.0","0.84","82",,"448","2.55","0.0","50.6","62.1","39.2",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-06",,,"40","11","7","0","0","0","0","0","25","1","33","0","0.0","0.37","91",,"104","1.61","0.0","62.8","76.5","49.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-07",,,"152","10","3","0","0","0","0","0","31","9","47","0","0.0","0.38","95","4","4","1.02","0.0","69.8","85.2","54.3",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-08",,,"135","4","2","0","0","0","0","0","31","5","43","0","0.0","0.24","95","17","13","0.44","0.0","68.9","84.7","53.1",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-09",,,,"8","7","0","0",,,,,,,"0","0.0","1.65",,,,"3.31","0.0",,,,,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-10",,,"0","6","4","0","0","1","25","5","2","0","-4","0","0.2","0.28","73",,"857","0.78","0.2","37.3","50.1","24.6",,,,
"USC00483031","EMBLEM, WY US","44.4971","-108.39057","1355.8","2019-11",,,"0","3","2","3","2","2","29","5","0","0","-8","2","2.5","0.17","56",,"998","0.29","4.2","30.6","41.6","19.7",,,,
