"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HN04","HTDD","HX01","HX02","HX03","HX04","LN01","LN02","LN03","LN04","LX01","LX02","LX03","LX04","MN01","MN02","MN03","MN04","MNPN","MX01","MX02","MX03","MX04","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDMV","WSF2","WSF5"
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-03",,,,"10","4",,"3",,,,,,,,"3.6","0.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.63","7.4",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-04",,,,"14","5",,,,,,,,,,,"1.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.97",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-05",,,,"12","7",,,,,,,,,,,"1.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.60",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-06",,,,"12","8",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.87",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-07",,,,"12","7",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.64",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-08",,,,"11","7",,,,,,,,,,,"1.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.35",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-09",,,,"10","7",,,,,,,,,,,"2.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.31",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-10",,,,"17","8",,,,,,,,,,,"2.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.72",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-11",,,,"6","3",,,,,,,,,,,"1.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.39",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-12",,,,"11","5",,,,,,,,,,,"0.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.74",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-01",,,,"9","5",,"2",,,,,,,,"5.6","0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.98","8.8",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-02",,,,"8","4",,"5",,,,,,,,"3.3","0.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.16","11.1",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-03",,,,"12","7",,,,,,,,,,,"0.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.87",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-04",,,,"13","8",,,,,,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.15",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-05",,,,"14","8",,,,,,,,,,,"1.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.83",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-06",,,,"15","14",,,,,,,,,,,"1.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.00",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-07",,,,"11","7",,,,,,,,,,,"2.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.89",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-08",,,,"11","3",,,,,,,,,,,"0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.27",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-10",,,,"7","3",,,,,,,,,,,"1.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.88",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-11",,,,"10","7",,,,,,,,,,,"1.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.00",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2015-12",,,,"12","8",,,,,,,,,,,"2.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.28",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-01",,,,"10","3",,"2",,,,,,,,"2.8","0.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.10","5.9",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-02",,,,"7","5",,"2",,,,,,,,"6.0","1.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.88","8.1",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-03",,,,"13","10",,,,,,,,,,,"0.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.82",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-04",,,,"8","6",,,,,,,,,,,"0.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.41",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-05",,,,"16","9",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.46",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-06",,,,"8","6",,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.25",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-07",,,,"11","8",,,,,,,,,,,"2.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.63",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-08",,,,"8","6",,,,,,,,,,,"2.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.17",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-09",,,,"10","6",,,,,,,,,,,"1.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.39",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-11",,,,"8","7",,,,,,,,,,,"0.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.72",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2016-12",,,,"10","3",,,,,,,,,,,"0.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-01",,,,"15","7",,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.86",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-02",,,,"6","5",,"1",,,,,,,,"3.9","0.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.20","4.5",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-03",,,,"12","9",,,,,,,,,,,"0.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.51",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-04",,,,"13","8",,,,,,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.01",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-05",,,,"14","10",,,,,,,,,,,"2.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.09",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-06",,,,"9","8",,,,,,,,,,,"1.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.02",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-08",,,,"5","4",,,,,,,,,,,"0.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.94",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2017-09",,,,"4","3",,"0",,,,,,,,"0.0","1.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.48","0.0",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.00",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.81",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-08",,,,"13","9",,,,,,,,,,,"0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.69",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-10",,,,"13","8",,,,,,,,,,,"1.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.94",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-11",,,,"14","6",,,,,,,,,,,"1.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.77",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2018-12",,,,"8","2",,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.81",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-01",,,,"13","7",,,,,,,,,,,"1.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.69",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-02",,,,"12","8",,"3",,,,,,,,"2.4","0.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.07","5.8",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-03",,,,"13","7",,,,,,,,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.81",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-04",,,,"9","6",,,,,,,,,,,"1.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.48",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-05",,,,"17","13",,,,,,,,,,,"1.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.65",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-06",,,,"13","6",,,,,,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.48",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-07",,,,"9","5",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.01",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-08",,,,"10","6",,,,,,,,,,,"2.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.41",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-10",,,,"7","5",,,,,,,,,,,"1.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.66",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-11",,,,"9","5",,,,,,,,,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.67",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2019-12",,,,"7","4",,,,,,,,,,,"0.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.60",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-01",,,,"10","6",,,,,,,,,,,"2.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.07",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-02",,,,"12","7",,"3",,,,,,,,"3.3","0.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.18","7.7",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-03",,,,"15","9",,,,,,,,,,,"0.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.83",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-04",,,,"12","8",,,,,,,,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-05",,,,"14","7",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.89",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-06",,,,"8","5",,,,,,,,,,,"0.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.14",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-07",,,,"12","7",,,,,,,,,,,"0.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.94",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-08",,,,"7","5",,,,,,,,,,,"1.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.16",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-09",,,,"5","4",,,,,,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.43",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-11",,,,"8","5",,,,,,,,,,,"1.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.69",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2020-12",,,,"9","5",,"2",,,,,,,,"2.8","0.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.98","4.3",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-01",,,,"11","4",,"2",,,,,,,,"6.5","0.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.06","9.3",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-02",,,,"13","5","25","4",,,,,,,"13","5.7","0.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.47","12.6",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-03",,,,"10","7",,,,,,,,,,,"2.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.78",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-04",,,,"7","4",,,,,,,,,,,"1.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.47",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-05",,,,"14","9",,,,,,,,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.87",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-06",,,,"15","8",,,,,,,,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.13",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-07",,,,"10","5",,,,,,,,,,,"1.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.51",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-08",,,,"9","5",,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.89",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-10",,,,"17","12",,,,,,,,,,,"2.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.19",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-11",,,,"8","3",,,,,,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.79",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2021-12",,,,"14","7",,,,,,,,,,,"0.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.76",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-01",,,,"7","1",,"2",,,,,,,,"1.0","0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.62","4.4",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-02",,,,"12","9","18","4",,,,,,,"9","7.6","0.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.71","15.8",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-03",,,,"11","8",,,,,,,,,,,"1.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.50",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-04",,,,"13","5",,,,,,,,,,,"1.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.77",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-05",,,,"11","8",,,,,,,,,,,"0.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.78",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-06",,,,"7","5",,,,,,,,,,,"0.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.56",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-07",,,,"13","6",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.86",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.43",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-10",,,,"7","3",,,,,,,,,,,"1.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.34",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-11",,,,"11","5",,,,,,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.06",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2022-12",,,,"10","5",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.66",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-01",,,,"15","4",,,,,,,,,,,"0.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-02",,,,"7","7",,,,,,,,,,,"1.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.87",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-03",,,,"12","6",,,,,,,,,,,"1.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.78",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-04",,,,"9","5",,,,,,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.15",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-05",,,,"7","6",,,,,,,,,,,"0.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.23",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-06",,,,"5","4",,,,,,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.41",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.62",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-08",,,,"8","7",,,,,,,,,,,"2.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.94",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-09",,,,"6","1",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.64",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-10",,,,"9","3",,,,,,,,,,,"1.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.85",,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-11",,,,"3","2",,"0",,,,,,,,"0.3","0.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.49","0.3",,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2023-12",,,,"12","6",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.26",,,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-01",,,,"9","5",,"0",,,,,,,,"0.0","0.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.30","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-02",,,,"9","6",,"0",,,,,,,,"0.0","1.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.39","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.56",,,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-04",,,,"14","9","0","0",,,,,,,"0","0.0","2.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.98","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-05",,,,"11","9","0","0",,,,,,,"0","0.0","1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.13","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-06",,,,"12","9","0","0",,,,,,,"0","0.0","1.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.22","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-07",,,,"8","6","0","0",,,,,,,"0","0.0","0.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.72","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-08",,,,"6","3","0","0",,,,,,,"0","0.0","0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.01","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-09",,,,"9","6","0","0",,,,,,,"0","0.0","1.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.83","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-10",,,,"12","7","0","0",,,,,,,"0","0.0","1.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.92","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-11",,,,"9","6","0","0",,,,,,,"0","0.0","0.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.56","0.0",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2013-12",,,,"10","5",,"3",,,,,,,,"4.0","1.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.17","9.7",,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2014-01",,,,"12","5",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.92",,,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2014-02",,,,"10","8",,,,,,,,,,,"0.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82",,,,,,,,,
